cluster_id	dup_class4	region	meta_index	rel_pos	n_summit	width_bp	cov_frac	density_per_kb
clust0049	clustered_cis_ohnolog	right_flank	47	1.375	0	5000	0.0	0.0
clust0049	clustered_cis_ohnolog	right_flank	48	1.425	0	5000	0.0	0.0
clust0049	clustered_cis_ohnolog	right_flank	49	1.475	0	5000	0.0	0.0
clust0049	clustered_cis_ohnolog	right_flank	50	1.525	0	5000	0.0	0.0
clust0049	clustered_cis_ohnolog	right_flank	51	1.575	0	5000	0.0	0.0
clust0049	clustered_cis_ohnolog	right_flank	52	1.625	0	5000	0.0	0.0
clust0049	clustered_cis_ohnolog	right_flank	53	1.675	0	5000	0.0	0.0
clust0049	clustered_cis_ohnolog	right_flank	54	1.725	0	5000	0.0	0.0
clust0049	clustered_cis_ohnolog	right_flank	55	1.775	0	5000	0.0	0.0
clust0049	clustered_cis_ohnolog	right_flank	56	1.825	0	5000	0.0	0.0
clust0049	clustered_cis_ohnolog	right_flank	57	1.875	0	5000	0.0	0.0
clust0049	clustered_cis_ohnolog	right_flank	58	1.925	0	5000	0.0	0.0
clust0049	clustered_cis_ohnolog	right_flank	59	1.975	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	left_flank	0	-0.975	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	left_flank	1	-0.925	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	left_flank	2	-0.875	0	5000	0.0396	0.0
clust0050	clustered_cis_ohnolog	left_flank	3	-0.825	2	5000	0.2304	0.4
clust0050	clustered_cis_ohnolog	left_flank	4	-0.775	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	left_flank	5	-0.725	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	left_flank	6	-0.675	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	left_flank	7	-0.625	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	left_flank	8	-0.575	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	left_flank	9	-0.525	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	left_flank	10	-0.475	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	left_flank	11	-0.425	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	left_flank	12	-0.375	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	left_flank	13	-0.325	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	left_flank	14	-0.275	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	left_flank	15	-0.225	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	left_flank	16	-0.175	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	left_flank	17	-0.125	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	left_flank	18	-0.075	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	left_flank	19	-0.025	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	body	20	0.025	2	908	1.636564	2.202643
clust0050	clustered_cis_ohnolog	body	21	0.075	0	908	0.0	0.0
clust0050	clustered_cis_ohnolog	body	22	0.125	1	908	0.26652	1.101322
clust0050	clustered_cis_ohnolog	body	23	0.175	0	908	0.0	0.0
clust0050	clustered_cis_ohnolog	body	24	0.225	0	908	0.0	0.0
clust0050	clustered_cis_ohnolog	body	25	0.275	0	908	0.0	0.0
clust0050	clustered_cis_ohnolog	body	26	0.325	0	908	0.0	0.0
clust0050	clustered_cis_ohnolog	body	27	0.375	0	908	0.0	0.0
clust0050	clustered_cis_ohnolog	body	28	0.425	0	908	0.0	0.0
clust0050	clustered_cis_ohnolog	body	29	0.475	0	908	0.0	0.0
clust0050	clustered_cis_ohnolog	body	30	0.525	0	908	0.0	0.0
clust0050	clustered_cis_ohnolog	body	31	0.575	1	908	0.345815	1.101322
clust0050	clustered_cis_ohnolog	body	32	0.625	0	908	0.22467	0.0
clust0050	clustered_cis_ohnolog	body	33	0.675	0	908	0.0	0.0
clust0050	clustered_cis_ohnolog	body	34	0.725	0	908	0.0	0.0
clust0050	clustered_cis_ohnolog	body	35	0.775	0	908	0.0	0.0
clust0050	clustered_cis_ohnolog	body	36	0.825	0	908	0.0	0.0
clust0050	clustered_cis_ohnolog	body	37	0.875	0	908	0.0	0.0
clust0050	clustered_cis_ohnolog	body	38	0.925	0	908	0.0	0.0
clust0050	clustered_cis_ohnolog	body	39	0.975	0	908	0.0	0.0
clust0050	clustered_cis_ohnolog	right_flank	40	1.025	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	right_flank	41	1.075	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	right_flank	42	1.125	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	right_flank	43	1.175	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	right_flank	44	1.225	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	right_flank	45	1.275	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	right_flank	46	1.325	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	right_flank	47	1.375	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	right_flank	48	1.425	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	right_flank	49	1.475	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	right_flank	50	1.525	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	right_flank	51	1.575	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	right_flank	52	1.625	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	right_flank	53	1.675	1	5000	0.081	0.2
clust0050	clustered_cis_ohnolog	right_flank	54	1.725	0	5000	0.0148	0.0
clust0050	clustered_cis_ohnolog	right_flank	55	1.775	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	right_flank	56	1.825	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	right_flank	57	1.875	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	right_flank	58	1.925	0	5000	0.0	0.0
clust0050	clustered_cis_ohnolog	right_flank	59	1.975	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	left_flank	0	-0.975	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	left_flank	1	-0.925	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	left_flank	2	-0.875	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	left_flank	3	-0.825	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	left_flank	4	-0.775	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	left_flank	5	-0.725	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	left_flank	6	-0.675	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	left_flank	7	-0.625	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	left_flank	8	-0.575	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	left_flank	9	-0.525	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	left_flank	10	-0.475	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	left_flank	11	-0.425	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	left_flank	12	-0.375	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	left_flank	13	-0.325	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	left_flank	14	-0.275	5	5000	0.883	1.0
clust0068	clustered_cis_ohnolog	left_flank	15	-0.225	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	left_flank	16	-0.175	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	left_flank	17	-0.125	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	left_flank	18	-0.075	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	left_flank	19	-0.025	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	body	20	0.025	0	12156	0.0	0.0
clust0068	clustered_cis_ohnolog	body	21	0.075	0	12157	0.0	0.0
clust0068	clustered_cis_ohnolog	body	22	0.125	0	12157	0.0	0.0
clust0068	clustered_cis_ohnolog	body	23	0.175	1	12157	0.035042	0.082257
clust0068	clustered_cis_ohnolog	body	24	0.225	0	12157	0.0	0.0
clust0068	clustered_cis_ohnolog	body	25	0.275	0	12156	0.0	0.0
clust0068	clustered_cis_ohnolog	body	26	0.325	1	12157	0.036193	0.082257
clust0068	clustered_cis_ohnolog	body	27	0.375	0	12157	0.0	0.0
clust0068	clustered_cis_ohnolog	body	28	0.425	2	12157	0.186888	0.164514
clust0068	clustered_cis_ohnolog	body	29	0.475	6	12157	0.418031	0.493543
clust0068	clustered_cis_ohnolog	body	30	0.525	4	12156	0.23001	0.329056
clust0068	clustered_cis_ohnolog	body	31	0.575	1	12157	0.017356	0.082257
clust0068	clustered_cis_ohnolog	body	32	0.625	1	12157	0.031093	0.082257
clust0068	clustered_cis_ohnolog	body	33	0.675	0	12157	0.0	0.0
clust0068	clustered_cis_ohnolog	body	34	0.725	0	12157	0.0	0.0
clust0068	clustered_cis_ohnolog	body	35	0.775	0	12156	0.0	0.0
clust0068	clustered_cis_ohnolog	body	36	0.825	0	12157	0.0	0.0
clust0068	clustered_cis_ohnolog	body	37	0.875	2	12157	0.13704	0.164514
clust0068	clustered_cis_ohnolog	body	38	0.925	0	12157	0.0	0.0
clust0068	clustered_cis_ohnolog	body	39	0.975	3	12157	0.276878	0.246771
clust0068	clustered_cis_ohnolog	right_flank	40	1.025	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	right_flank	41	1.075	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	right_flank	42	1.125	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	right_flank	43	1.175	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	right_flank	44	1.225	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	right_flank	45	1.275	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	right_flank	46	1.325	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	right_flank	47	1.375	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	right_flank	48	1.425	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	right_flank	49	1.475	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	right_flank	50	1.525	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	right_flank	51	1.575	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	right_flank	52	1.625	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	right_flank	53	1.675	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	right_flank	54	1.725	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	right_flank	55	1.775	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	right_flank	56	1.825	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	right_flank	57	1.875	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	right_flank	58	1.925	0	5000	0.0	0.0
clust0068	clustered_cis_ohnolog	right_flank	59	1.975	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	left_flank	0	-0.975	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	left_flank	1	-0.925	3	5000	0.6876	0.6
clust0051	clustered_cis_ohnolog	left_flank	2	-0.875	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	left_flank	3	-0.825	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	left_flank	4	-0.775	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	left_flank	5	-0.725	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	left_flank	6	-0.675	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	left_flank	7	-0.625	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	left_flank	8	-0.575	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	left_flank	9	-0.525	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	left_flank	10	-0.475	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	left_flank	11	-0.425	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	left_flank	12	-0.375	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	left_flank	13	-0.325	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	left_flank	14	-0.275	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	left_flank	15	-0.225	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	left_flank	16	-0.175	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	left_flank	17	-0.125	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	left_flank	18	-0.075	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	left_flank	19	-0.025	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	body	20	0.025	0	5934	0.0	0.0
clust0051	clustered_cis_ohnolog	body	21	0.075	0	5935	0.0	0.0
clust0051	clustered_cis_ohnolog	body	22	0.125	0	5935	0.0	0.0
clust0051	clustered_cis_ohnolog	body	23	0.175	0	5935	0.0	0.0
clust0051	clustered_cis_ohnolog	body	24	0.225	0	5935	0.0	0.0
clust0051	clustered_cis_ohnolog	body	25	0.275	0	5935	0.0	0.0
clust0051	clustered_cis_ohnolog	body	26	0.325	0	5935	0.0	0.0
clust0051	clustered_cis_ohnolog	body	27	0.375	0	5935	0.0	0.0
clust0051	clustered_cis_ohnolog	body	28	0.425	0	5935	0.0	0.0
clust0051	clustered_cis_ohnolog	body	29	0.475	0	5935	0.0	0.0
clust0051	clustered_cis_ohnolog	body	30	0.525	0	5935	0.0	0.0
clust0051	clustered_cis_ohnolog	body	31	0.575	0	5935	0.0	0.0
clust0051	clustered_cis_ohnolog	body	32	0.625	0	5935	0.0	0.0
clust0051	clustered_cis_ohnolog	body	33	0.675	0	5935	0.0	0.0
clust0051	clustered_cis_ohnolog	body	34	0.725	0	5935	0.0	0.0
clust0051	clustered_cis_ohnolog	body	35	0.775	0	5935	0.0	0.0
clust0051	clustered_cis_ohnolog	body	36	0.825	0	5935	0.0	0.0
clust0051	clustered_cis_ohnolog	body	37	0.875	0	5935	0.0	0.0
clust0051	clustered_cis_ohnolog	body	38	0.925	4	5935	0.221398	0.673968
clust0051	clustered_cis_ohnolog	body	39	0.975	0	5935	0.0	0.0
clust0051	clustered_cis_ohnolog	right_flank	40	1.025	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	right_flank	41	1.075	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	right_flank	42	1.125	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	right_flank	43	1.175	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	right_flank	44	1.225	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	right_flank	45	1.275	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	right_flank	46	1.325	2	5000	0.3612	0.4
clust0051	clustered_cis_ohnolog	right_flank	47	1.375	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	right_flank	48	1.425	2	5000	0.312	0.4
clust0051	clustered_cis_ohnolog	right_flank	49	1.475	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	right_flank	50	1.525	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	right_flank	51	1.575	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	right_flank	52	1.625	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	right_flank	53	1.675	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	right_flank	54	1.725	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	right_flank	55	1.775	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	right_flank	56	1.825	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	right_flank	57	1.875	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	right_flank	58	1.925	0	5000	0.0	0.0
clust0051	clustered_cis_ohnolog	right_flank	59	1.975	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	left_flank	0	-0.975	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	left_flank	1	-0.925	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	left_flank	2	-0.875	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	left_flank	3	-0.825	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	left_flank	4	-0.775	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	left_flank	5	-0.725	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	left_flank	6	-0.675	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	left_flank	7	-0.625	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	left_flank	8	-0.575	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	left_flank	9	-0.525	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	left_flank	10	-0.475	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	left_flank	11	-0.425	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	left_flank	12	-0.375	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	left_flank	13	-0.325	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	left_flank	14	-0.275	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	left_flank	15	-0.225	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	left_flank	16	-0.175	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	left_flank	17	-0.125	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	left_flank	18	-0.075	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	left_flank	19	-0.025	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	body	20	0.025	0	91378	0.0	0.0
clust0021	clustered_cis_ohnolog	body	21	0.075	0	91379	0.0	0.0
clust0021	clustered_cis_ohnolog	body	22	0.125	0	91379	0.0	0.0
clust0021	clustered_cis_ohnolog	body	23	0.175	0	91379	0.0	0.0
clust0021	clustered_cis_ohnolog	body	24	0.225	5	91379	0.070913	0.054717
clust0021	clustered_cis_ohnolog	body	25	0.275	1	91378	0.003228	0.010944
clust0021	clustered_cis_ohnolog	body	26	0.325	1	91379	0.007529	0.010943
clust0021	clustered_cis_ohnolog	body	27	0.375	0	91379	0.0	0.0
clust0021	clustered_cis_ohnolog	body	28	0.425	0	91379	0.0	0.0
clust0021	clustered_cis_ohnolog	body	29	0.475	0	91379	0.0	0.0
clust0021	clustered_cis_ohnolog	body	30	0.525	0	91378	0.0	0.0
clust0021	clustered_cis_ohnolog	body	31	0.575	0	91379	0.0	0.0
clust0021	clustered_cis_ohnolog	body	32	0.625	0	91379	0.0	0.0
clust0021	clustered_cis_ohnolog	body	33	0.675	5	91379	0.07053	0.054717
clust0021	clustered_cis_ohnolog	body	34	0.725	2	91379	0.012092	0.021887
clust0021	clustered_cis_ohnolog	body	35	0.775	4	91378	0.020366	0.043774
clust0021	clustered_cis_ohnolog	body	36	0.825	0	91379	0.0	0.0
clust0021	clustered_cis_ohnolog	body	37	0.875	0	91379	0.0	0.0
clust0021	clustered_cis_ohnolog	body	38	0.925	0	91379	0.0	0.0
clust0021	clustered_cis_ohnolog	body	39	0.975	8	91379	0.07412	0.087547
clust0021	clustered_cis_ohnolog	right_flank	40	1.025	0	5000	0.1596	0.0
clust0021	clustered_cis_ohnolog	right_flank	41	1.075	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	right_flank	42	1.125	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	right_flank	43	1.175	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	right_flank	44	1.225	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	right_flank	45	1.275	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	right_flank	46	1.325	2	5000	0.422	0.4
clust0021	clustered_cis_ohnolog	right_flank	47	1.375	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	right_flank	48	1.425	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	right_flank	49	1.475	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	right_flank	50	1.525	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	right_flank	51	1.575	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	right_flank	52	1.625	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	right_flank	53	1.675	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	right_flank	54	1.725	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	right_flank	55	1.775	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	right_flank	56	1.825	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	right_flank	57	1.875	0	5000	0.0	0.0
clust0021	clustered_cis_ohnolog	right_flank	58	1.925	1	5000	0.102	0.2
clust0021	clustered_cis_ohnolog	right_flank	59	1.975	1	5000	0.1202	0.2
clust0033	clustered_cis_ohnolog	left_flank	0	-0.975	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	left_flank	1	-0.925	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	left_flank	2	-0.875	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	left_flank	3	-0.825	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	left_flank	4	-0.775	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	left_flank	5	-0.725	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	left_flank	6	-0.675	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	left_flank	7	-0.625	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	left_flank	8	-0.575	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	left_flank	9	-0.525	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	left_flank	10	-0.475	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	left_flank	11	-0.425	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	left_flank	12	-0.375	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	left_flank	13	-0.325	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	left_flank	14	-0.275	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	left_flank	15	-0.225	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	left_flank	16	-0.175	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	left_flank	17	-0.125	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	left_flank	18	-0.075	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	left_flank	19	-0.025	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	body	20	0.025	0	22246	0.0	0.0
clust0033	clustered_cis_ohnolog	body	21	0.075	0	22246	0.0	0.0
clust0033	clustered_cis_ohnolog	body	22	0.125	0	22247	0.0	0.0
clust0033	clustered_cis_ohnolog	body	23	0.175	0	22246	0.0	0.0
clust0033	clustered_cis_ohnolog	body	24	0.225	0	22247	0.0	0.0
clust0033	clustered_cis_ohnolog	body	25	0.275	0	22246	0.0	0.0
clust0033	clustered_cis_ohnolog	body	26	0.325	0	22246	0.0	0.0
clust0033	clustered_cis_ohnolog	body	27	0.375	0	22247	0.0	0.0
clust0033	clustered_cis_ohnolog	body	28	0.425	0	22246	0.0	0.0
clust0033	clustered_cis_ohnolog	body	29	0.475	0	22247	0.0	0.0
clust0033	clustered_cis_ohnolog	body	30	0.525	0	22246	0.0	0.0
clust0033	clustered_cis_ohnolog	body	31	0.575	0	22246	0.0	0.0
clust0033	clustered_cis_ohnolog	body	32	0.625	0	22247	0.0	0.0
clust0033	clustered_cis_ohnolog	body	33	0.675	0	22246	0.0	0.0
clust0033	clustered_cis_ohnolog	body	34	0.725	0	22247	0.0	0.0
clust0033	clustered_cis_ohnolog	body	35	0.775	0	22246	0.0	0.0
clust0033	clustered_cis_ohnolog	body	36	0.825	1	22246	0.017576	0.044952
clust0033	clustered_cis_ohnolog	body	37	0.875	3	22247	0.091833	0.13485
clust0033	clustered_cis_ohnolog	body	38	0.925	0	22246	0.0	0.0
clust0033	clustered_cis_ohnolog	body	39	0.975	3	22247	0.146582	0.13485
clust0033	clustered_cis_ohnolog	right_flank	40	1.025	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	right_flank	41	1.075	1	5000	0.1314	0.2
clust0033	clustered_cis_ohnolog	right_flank	42	1.125	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	right_flank	43	1.175	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	right_flank	44	1.225	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	right_flank	45	1.275	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	right_flank	46	1.325	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	right_flank	47	1.375	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	right_flank	48	1.425	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	right_flank	49	1.475	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	right_flank	50	1.525	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	right_flank	51	1.575	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	right_flank	52	1.625	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	right_flank	53	1.675	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	right_flank	54	1.725	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	right_flank	55	1.775	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	right_flank	56	1.825	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	right_flank	57	1.875	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	right_flank	58	1.925	0	5000	0.0	0.0
clust0033	clustered_cis_ohnolog	right_flank	59	1.975	0	5000	0.0	0.0
clust0022	clustered_cis_ohnolog	left_flank	0	-0.975	0	5000	0.0	0.0
clust0022	clustered_cis_ohnolog	left_flank	1	-0.925	0	5000	0.0	0.0
clust0022	clustered_cis_ohnolog	left_flank	2	-0.875	0	5000	0.0	0.0
clust0022	clustered_cis_ohnolog	left_flank	3	-0.825	0	5000	0.0	0.0
clust0022	clustered_cis_ohnolog	left_flank	4	-0.775	0	5000	0.0	0.0
clust0022	clustered_cis_ohnolog	left_flank	5	-0.725	0	5000	0.0	0.0
clust0022	clustered_cis_ohnolog	left_flank	6	-0.675	0	5000	0.0	0.0
clust0022	clustered_cis_ohnolog	left_flank	7	-0.625	1	5000	0.082	0.2
clust0022	clustered_cis_ohnolog	left_flank	8	-0.575	0	5000	0.0	0.0
clust0022	clustered_cis_ohnolog	left_flank	9	-0.525	0	5000	0.0	0.0
clust0022	clustered_cis_ohnolog	left_flank	10	-0.475	0	5000	0.0	0.0
clust0022	clustered_cis_ohnolog	left_flank	11	-0.425	0	5000	0.0	0.0
clust0022	clustered_cis_ohnolog	left_flank	12	-0.375	0	5000	0.0	0.0
clust0022	clustered_cis_ohnolog	left_flank	13	-0.325	0	5000	0.0	0.0
clust0022	clustered_cis_ohnolog	left_flank	14	-0.275	0	5000	0.0	0.0
clust0022	clustered_cis_ohnolog	left_flank	15	-0.225	0	5000	0.0	0.0
clust0022	clustered_cis_ohnolog	left_flank	16	-0.175	0	5000	0.0	0.0
clust0022	clustered_cis_ohnolog	left_flank	17	-0.125	0	5000	0.0	0.0
clust0022	clustered_cis_ohnolog	left_flank	18	-0.075	0	5000	0.0	0.0
clust0022	clustered_cis_ohnolog	left_flank	19	-0.025	0	5000	0.0	0.0
clust0022	clustered_cis_ohnolog	body	20	0.025	0	1792	0.0	0.0
clust0022	clustered_cis_ohnolog	body	21	0.075	0	1792	0.0	0.0
