gene_a	gene_b	family	n_conditions	buffering_index_B	marginal_r	partial_r	pair_category	proximity
SP1	ZFPM2	C2H2 ZF	23	0.9870735377672946	-0.06937462274406375	-0.2600718524071243	mixed	DISTAL
SP1	ZMAT1	C2H2 ZF	29	0.8941224741832059	-0.13212932442173597	-0.2197276550919391	mixed	DISTAL
SP1	ZMAT4	C2H2 ZF	25	0.8646979553580924	-0.32452830600803406	-0.37206521302176676	mixed	DISTAL
SP1	ZNF107	C2H2 ZF	54	1.0523005199778221	0.17663435806823014	0.03677204403345753	mixed	DISTAL
SP1	ZNF121	C2H2 ZF	18	0.8730767284942674	-0.23541054541581793	-0.0681649664694469	mixed	DISTAL
SP1	ZNF142	C2H2 ZF	10	1.0370465446631554	0.057864644298823695	-0.22034217205496553	mixed	DISTAL
SP1	ZNF217	C2H2 ZF	20	0.8825800724259696	-0.22998904247444482	-0.24764587132130608	clustered_cis_ohnolog	DISTAL
SP1	ZNF22	C2H2 ZF	8	1.1180951630600737	0.15264111851170079	0.8054740761342684	mixed	DISTAL
SP1	ZNF260	C2H2 ZF	14	0.7711734851482893	-0.34437641196577345	0.20943494154431638	mixed	DISTAL
SP1	ZNF275	C2H2 ZF	39	1.6888679304264114	0.7696947088022514	0.7139337717697507	mixed	DISTAL
SP1	ZNF276	C2H2 ZF	26	0.5762836580563014	-0.5354135651627108	-0.7491885993531099	mixed	DISTAL
SP1	ZNF280B	C2H2 ZF	8	1.0910355929910474	0.15808052084160037	0.6249629596836022	clustered_cis_ohnolog	DISTAL
SP1	ZNF280D	C2H2 ZF	11	0.24474757487474463	-0.8527136575887091	-0.907813658424771	mixed	DISTAL
SP1	ZNF281	C2H2 ZF	11	1.1083235575508796	0.18599936559434474	-0.49847243147643083	mixed	DISTAL
SP1	ZNF318	C2H2 ZF	104	0.9573693139577442	-0.1684085751564209	-0.1922734171983803	mixed	DISTAL
SP1	ZNF329	C2H2 ZF	8	0.6540823902882074	-0.40172436843456527	-0.36665932127650336	mixed	DISTAL
SP1	ZNF335	C2H2 ZF	36	0.9709950742151322	-0.07117880815115184	0.004173609822624793	mixed	DISTAL
SP1	ZNF345	C2H2 ZF	26	0.871162181310751	-0.27063282525590926	-0.29014860036014134	mixed	DISTAL
SP1	ZNF362	C2H2 ZF	33	0.4997139712372003	-0.6701708299613005	-0.6596882661524986	mixed	DISTAL
SP1	ZNF365	C2H2 ZF	14	1.0976519166596486	0.37522043885659534	-0.11755527485505532	mixed	DISTAL
SP1	ZNF366	C2H2 ZF	39	1.0383077551285362	0.273382160992574	0.293727933160029	mixed	DISTAL
SP1	ZNF367	C2H2 ZF	26	1.0404594328541523	0.18753844336234268	0.244564561885282	mixed	DISTAL
SP1	ZNF384	C2H2 ZF	9	1.9953861691136259	0.9968061183385888	0.9797898391581491	mixed	DISTAL
SP1	ZNF385A	C2H2 ZF	36	1.1044733968916212	0.4066229497709309	0.31429427809420973	mixed	DISTAL
SP1	ZNF385C	C2H2 ZF	13	0.9009260971283676	-0.20515114204368104	-0.47649035141942014	mixed	DISTAL
SP1	ZNF385D	C2H2 ZF	13	0.43767372433224677	-0.7946541929656477	-0.7540420020114271	mixed	DISTAL
SP1	ZNF395	C2H2 ZF	58	0.967339047240468	-0.15299261756243063	-0.16423568713784287	mixed	DISTAL
SP1	ZNF428	C2H2 ZF	19	0.7829982655767	-0.3702137234957871	-0.3752980431006379	mixed	DISTAL
SP1	ZNF438	C2H2 ZF	18	0.9608170011027088	-0.16328487596887672	-0.31486240287174955	mixed	DISTAL
SP1	ZNF449	C2H2 ZF	8	0.6791749023648247	-0.38399469818933096	-0.02131593501739032	mixed	DISTAL
SP1	ZNF462	C2H2 ZF	17	1.0314181514778573	0.09059601403092064	-0.19295655357775854	mixed	DISTAL
SP1	ZNF467	C2H2 ZF	29	0.9900523875036449	-0.031347359151752074	0.03628559119235489	mixed	DISTAL
SP1	ZNF48	C2H2 ZF	10	1.068008776656116	0.10147491943777878	0.4703922681027845	mixed	DISTAL
SP1	ZNF512B	C2H2 ZF	20	1.3695546159673844	0.5265113883105205	-0.25277111011657843	mixed	DISTAL
SP1	ZNF513	C2H2 ZF	23	1.00593548408403	0.01696002627536145	-0.24008961612613264	mixed	DISTAL
SP1	ZNF516	C2H2 ZF	59	1.0200400904457259	0.08186857682187043	-0.10914346047670666	mixed	DISTAL
SP1	ZNF521	C2H2 ZF	31	0.9386415486435649	-0.24940720358827717	-0.22850507110037768	mixed	DISTAL
SP1	ZNF532	C2H2 ZF	18	0.8248315796276016	-0.3193651573771472	-0.23330967352237597	mixed	DISTAL
SP1	ZNF574	C2H2 ZF	12	0.35578001969342626	-0.8367093615457885	-0.7714962295582204	mixed	DISTAL
SP1	ZNF594	C2H2 ZF	11	0.8186316063130733	-0.2682206057415694	-0.733069792745843	mixed	DISTAL
SP1	ZNF598	C2H2 ZF	26	0.9856634461611998	-0.034857294795903396	-0.7235162677249085	mixed	DISTAL
SP1	ZNF600	C2H2 ZF	27	0.8881259355015674	-0.26291415054454065	-0.8605428597097045	mixed	DISTAL
SP1	ZNF608	C2H2 ZF	17	0.8359165168207369	-0.368783523971851	-0.24304777882101614	mixed	DISTAL
SP1	ZNF609	C2H2 ZF	28	0.991712528593829	-0.010685932926189906	-0.03264694337231018	mixed	DISTAL
SP1	ZNF618	C2H2 ZF	115	1.0039780914898888	0.030579187506918837	0.017538987379487083	mixed	DISTAL
SP1	ZNF623	C2H2 ZF	10	0.011283450304971217	-0.9930683316324475	-0.988615724903854	mixed	DISTAL
SP1	ZNF646	C2H2 ZF	144	1.0036708769147655	0.023017493117110245	-0.14839125028834907	mixed	DISTAL
SP1	ZNF652	C2H2 ZF	33	1.0126004208485424	0.026505110891410756	-0.029188764319947248	mixed	DISTAL
SP1	ZNF672	C2H2 ZF	36	1.1749166324083957	0.4190903254815193	0.5280183947496605	mixed	DISTAL
SP1	ZNF683	C2H2 ZF	14	0.9474617012931859	-0.1278710788404541	-0.16210930240145915	mixed	DISTAL
SP1	ZNF687	C2H2 ZF	41	1.1177087819552098	0.2510802663143525	0.195125815373663	mixed	DISTAL
SP1	ZNF692	C2H2 ZF	10	1.3862337926228694	0.48871532343494273	-0.34122905305368806	mixed	DISTAL
SP1	ZNF697	C2H2 ZF	28	1.090221898605202	0.2630074175629319	0.310215365594835	mixed	DISTAL
SP1	ZNF704	C2H2 ZF	58	0.994379115181572	-0.04697461712173271	-0.03099465604158979	mixed	DISTAL
SP1	ZNF706	C2H2 ZF	14	0.04353960213598974	-0.967626545208091	-0.9768440661133959	mixed	DISTAL
SP1	ZNF710	C2H2 ZF	27	1.0064156519212966	0.018088216906316495	0.0696990254083118	mixed	DISTAL
SP1	ZNF740	C2H2 ZF	30	0.9046851580829409	-0.20682576674581823	-0.21956262489769687	mixed	DISTAL
SP1	ZNF770	C2H2 ZF	9	1.1575364387593148	0.20711376685049968	0.9691643412781382	mixed	DISTAL
SP1	ZNF775	C2H2 ZF	15	0.15090802632124947	-0.8984933157964228	-0.893452128276618	mixed	DISTAL
SP1	ZNF787	C2H2 ZF	29	0.8858764895300775	-0.20993882816729317	-0.19542885204381458	mixed	DISTAL
SP1	ZNF804A	C2H2 ZF	64	1.0016384479863207	0.013156813257884007	-0.08164630819843446	mixed	DISTAL
SP1	ZNF821	C2H2 ZF	27	0.8659250643200265	-0.28035794542558623	-0.3566747346614362	mixed	DISTAL
SP1	ZNF827	C2H2 ZF	23	0.9985843542674265	-0.006329980337124832	-0.3225845048855469	mixed	DISTAL
SP1	ZNF83	C2H2 ZF	13	0.12424832254240743	-0.9255808425522396	-0.9245621002312822	mixed	DISTAL
SP1	ZNF830	C2H2 ZF	21	1.795221083205993	0.8881732899783389	0.6318688213127682	mixed	DISTAL
SP1	ZNF831	C2H2 ZF	75	0.9928192099941552	-0.05277229553679613	-0.2296762630507253	mixed	DISTAL
SP1	ZNF841	C2H2 ZF	10	1.292658826128089	0.40137221951882074	0.19719264449625748	mixed	DISTAL
SP1	ZNF865	C2H2 ZF	9	1.0719165925823224	0.10102716647958057	0.3720400028607333	mixed	DISTAL
SP1	ZSCAN18	C2H2 ZF	36	0.8273453606049875	-0.3444561650210873	-0.4114430287138418	mixed	DISTAL
SP1	ZSCAN2	C2H2 ZF	10	0.4629431720768219	-0.7675118283987137	-0.6629505722536868	mixed	DISTAL
SP1	ZSCAN20	C2H2 ZF	12	1.0607913356380818	0.1097503558914223	0.032945493660147956	mixed	DISTAL
SP1	ZSCAN30	C2H2 ZF	9	1.3344658234765863	0.472041962594502	0.32708695878819016	mixed	DISTAL
SP1	ZSCAN5A	C2H2 ZF	14	0.6415680178161083	-0.6186084340752475	-0.37283306794284926	mixed	DISTAL
SP1	ZXDB	C2H2 ZF	8	1.9463278395330958	0.9696359106535483	0.9521379678155275	mixed	DISTAL
SP4	ST18	C2H2 ZF	43	0.9557726506516273	-0.06884991974069551	0.30006345753019004	mixed	DISTAL
SP4	TRAFD1	C2H2 ZF	213	1.022186636363063	0.060113345806698255	-0.05823879030845943	mixed	DISTAL
SP4	TSHZ1	C2H2 ZF	59	1.1732802553416575	0.23127567140918626	0.1270222454065878	mixed	DISTAL
SP4	TSHZ2	C2H2 ZF	125	1.0410071652612	0.13755360462887645	0.013055754930024654	clustered_cis_ohnolog	DISTAL
SP4	TSHZ3	C2H2 ZF	47	0.6974151259568692	-0.3923783474234757	-0.35335156028445314	clustered_cis_ohnolog	DISTAL
SP4	VEZF1	C2H2 ZF	14	1.3014910717446704	0.3047244241652685	0.0622263298727362	mixed	DISTAL
SP4	WIZ	C2H2 ZF	62	0.9654384346298882	-0.04523323037455434	-0.25063309765750563	mixed	DISTAL
SP4	WT1	C2H2 ZF	11	0.7726665527321659	-0.22870438570647192	-0.2716206001104876	mixed	DISTAL
SP4	ZBTB1	C2H2 ZF	11	1.1204852147276063	0.22870438570647195	-0.016171068527081212	mixed	DISTAL
SP4	ZBTB10	C2H2 ZF	36	1.4551170806829923	0.5825963649213823	0.5482622292948525	mixed	DISTAL
SP4	ZBTB11	C2H2 ZF	13	0.8789948497490664	-0.1397473818432581	0.26756170041686855	mixed	DISTAL
SP4	ZBTB14	C2H2 ZF	18	0.9075033778036988	-0.09355821712009181	0.1740997806165274	mixed	DISTAL
SP4	ZBTB16	C2H2 ZF	49	1.0776718886172652	0.15208916300744735	0.07177952472152505	mixed	DISTAL
SP4	ZBTB17	C2H2 ZF	27	0.9661559295190475	-0.04104258523492553	-0.36453796931987	mixed	DISTAL
SP4	ZBTB18	C2H2 ZF	64	1.118359963673477	0.12164603946403138	0.16036388123648576	mixed	DISTAL
SP4	ZBTB20	C2H2 ZF	57	1.2357423133487402	0.2912745994861744	0.020395948041841423	mixed	DISTAL
SP4	ZBTB21	C2H2 ZF	19	0.5559635017736413	-0.45891352886596276	-0.2615804867529919	mixed	DISTAL
SP4	ZBTB22	C2H2 ZF	25	1.0177001762546107	0.019597038761401432	-0.1361790388957515	mixed	DISTAL
SP4	ZBTB25	C2H2 ZF	22	1.3110313152194126	0.32925918370306717	0.022327248073867642	mixed	DISTAL
SP4	ZBTB26	C2H2 ZF	14	0.6919955943692799	-0.38422163111792196	-0.2057084753725681	mixed	DISTAL
SP4	ZBTB3	C2H2 ZF	15	0.8402422762104454	-0.1612239975278732	-0.1582220479062901	mixed	DISTAL
SP4	ZBTB32	C2H2 ZF	54	0.9549139520544591	-0.08316520103138922	-0.2018746449673904	mixed	DISTAL
SP4	ZBTB33	C2H2 ZF	15	1.3839952833031925	0.40802147970396463	0.5235902912067545	mixed	DISTAL
SP4	ZBTB34	C2H2 ZF	14	0.6545987485549097	-0.37986375642033454	-0.42654229044942005	mixed	DISTAL
SP4	ZBTB37	C2H2 ZF	14	1.3372420868340076	0.37612003699330016	0.12861584802586523	mixed	DISTAL
SP4	ZBTB38	C2H2 ZF	22	0.8474641743435352	-0.15852308282180116	-0.32085097464599904	mixed	DISTAL
SP4	ZBTB39	C2H2 ZF	28	0.5616447156621266	-0.4499724812972885	-0.21861812123274524	mixed	DISTAL
SP4	ZBTB4	C2H2 ZF	39	1.4654380511307163	0.47790156742625983	0.27882955806233367	mixed	DISTAL
SP4	ZBTB43	C2H2 ZF	18	1.2976733629808959	0.3082163332767552	-0.4268189015402021	mixed	DISTAL
SP4	ZBTB44	C2H2 ZF	29	1.7263600669701282	0.7291515383984406	0.5472018222468912	mixed	DISTAL
SP4	ZBTB45	C2H2 ZF	32	0.5494826863393228	-0.4515863353075852	-0.256080805727353	mixed	DISTAL
SP4	ZBTB46	C2H2 ZF	39	1.162848859665116	0.2607784547065619	0.08416530092638314	mixed	DISTAL
SP4	ZBTB48	C2H2 ZF	16	0.810757634803709	-0.189468806453674	0.14434158067388164	mixed	DISTAL
SP4	ZBTB49	C2H2 ZF	22	1.3414263185833517	0.3448839510588	0.06176948141110988	mixed	DISTAL
SP4	ZBTB5	C2H2 ZF	12	1.0016997055094798	0.0022927512837071402	0.026012835788286115	mixed	DISTAL
SP4	ZBTB6	C2H2 ZF	12	0.7739845553423483	-0.30272232861763665	-0.18620129834334223	mixed	DISTAL
SP4	ZBTB7B	C2H2 ZF	62	0.9119454006302615	-0.11606335568113141	-0.1375430306233323	mixed	DISTAL
SP4	ZBTB8A	C2H2 ZF	12	0.8978613528555581	-0.1499188238258024	-0.1703708913937958	clustered_cis_ohnolog	DISTAL
SP4	ZFAT	C2H2 ZF	16	1.0291778145281603	0.030700206707873996	0.317167844531128	mixed	DISTAL
SP4	ZFP3	C2H2 ZF	14	0.6917301342147618	-0.38429040940648285	-0.2663142108521501	mixed	DISTAL
SP4	ZFP41	C2H2 ZF	28	0.8755530320102966	-0.1375239246782677	-0.03547189367376929	clustered_cis_ohnolog	DISTAL
SP4	ZFP64	C2H2 ZF	16	0.7631320692059703	-0.2401876882382935	0.2645051801335976	clustered_cis_ohnolog	DISTAL
SP4	ZFPM1	C2H2 ZF	105	0.9444445608828769	-0.09111873859904801	-0.07368903049791478	clustered_cis_ohnolog	DISTAL
SP4	ZFPM2	C2H2 ZF	26	1.2172072549434398	0.43906260966774135	0.30893967951127554	mixed	DISTAL
SP4	ZFY	C2H2 ZF	12	1.205408418752219	0.30311742530831176	0.2306753530438645	mixed	DISTAL
SP4	ZMAT1	C2H2 ZF	35	1.547443089728812	0.550897258815072	0.292595816686721	mixed	DISTAL
SP4	ZMAT4	C2H2 ZF	33	1.2560884386861346	0.30280806645413955	0.14008014671493102	mixed	DISTAL
SP4	ZNF107	C2H2 ZF	58	1.1760523814900286	0.24451343802093417	0.019669829013175814	mixed	DISTAL
SP4	ZNF117	C2H2 ZF	13	0.9323736331609216	-0.07091760659147271	-0.15858920381281122	mixed	DISTAL
SP4	ZNF121	C2H2 ZF	22	0.8780149751440977	-0.12519104165669837	0.035304814359644374	mixed	DISTAL
SP4	ZNF134	C2H2 ZF	12	1.0085898012142185	0.01184649435024578	-0.11285303915082383	mixed	DISTAL
SP4	ZNF138	C2H2 ZF	12	0.7603251158593891	-0.30255210019634415	-0.3283704855028993	mixed	DISTAL
SP4	ZNF142	C2H2 ZF	18	0.9557283317581464	-0.044324717960033025	-0.03739090033027091	mixed	DISTAL
SP4	ZNF146	C2H2 ZF	14	1.0087205068079483	0.009685123775793197	0.13944897994873115	mixed	DISTAL
SP4	ZNF16	C2H2 ZF	11	0.5422618242115219	-0.4578449622968807	0.08920444140287637	mixed	DISTAL
SP4	ZNF174	C2H2 ZF	14	0.65404218401197	-0.3837057764219124	-0.26151004508449177	mixed	DISTAL
SP4	ZNF200	C2H2 ZF	14	1.3527786191904434	0.3820920810097949	0.2113330159750125	mixed	DISTAL
SP4	ZNF207	C2H2 ZF	11	1.1195134656147887	0.22870438570647192	0.02440685095722999	mixed	DISTAL
SP4	ZNF217	C2H2 ZF	24	0.9017912757549066	-0.10236425145063804	-0.1476954709252506	clustered_cis_ohnolog	DISTAL
SP4	ZNF22	C2H2 ZF	16	0.902812662937963	-0.10216304116251518	0.07630678268985	mixed	DISTAL
SP4	ZNF232	C2H2 ZF	12	0.9925906323110543	-0.009754838484124374	-0.07959721669018317	mixed	DISTAL
SP4	ZNF239	C2H2 ZF	11	0.8780713665516581	-0.22870438570647197	-0.1419546268024492	mixed	DISTAL
SP4	ZNF24	C2H2 ZF	11	0.8486106726776955	-0.22870438570647195	-0.2716206001104876	mixed	DISTAL
SP4	ZNF260	C2H2 ZF	22	1.273002426825784	0.27308792314129965	0.35697211248084104	mixed	DISTAL
SP4	ZNF275	C2H2 ZF	46	0.5462389534364892	-0.45548128766179186	-0.3734936098827515	mixed	DISTAL
SP4	ZNF276	C2H2 ZF	34	1.425809246508289	0.4262919174050125	0.27700211989989876	mixed	DISTAL
SP4	ZNF280B	C2H2 ZF	16	0.894702255427584	-0.10567429454676955	0.08464823272088333	clustered_cis_ohnolog	DISTAL
SP4	ZNF280C	C2H2 ZF	10	1.2601289305816397	0.3458882636852443	-0.07242117291251256	mixed	DISTAL
SP4	ZNF280D	C2H2 ZF	15	0.7345494949098176	-0.2714897402175481	0.1969474777580958	mixed	DISTAL
SP4	ZNF281	C2H2 ZF	15	1.3867772977059825	0.38988198625926807	0.3475676916917692	mixed	DISTAL
SP4	ZNF292	C2H2 ZF	13	0.6758990888589952	-0.33703404456135505	-0.5757383066367175	mixed	DISTAL
SP4	ZNF296	C2H2 ZF	15	1.2323540543853768	0.2431818059257474	0.05037210472747023	mixed	DISTAL
SP4	ZNF318	C2H2 ZF	105	0.9231050750600409	-0.11793491710613799	-0.15442631775057897	mixed	DISTAL
SP4	ZNF319	C2H2 ZF	13	0.6743783948450641	-0.3477568622749728	-0.26195115526435137	mixed	DISTAL
SP4	ZNF32	C2H2 ZF	15	1.3658266824211949	0.39651414613966135	0.24824369907832755	mixed	DISTAL
SP4	ZNF322	C2H2 ZF	13	0.9105761244388424	-0.10615930526549452	-0.2110137078549088	mixed	DISTAL
SP4	ZNF326	C2H2 ZF	11	0.8315015325309485	-0.22870438570647195	-0.33567283457367664	mixed	DISTAL
SP4	ZNF329	C2H2 ZF	16	1.225793497150338	0.24543484116883238	0.16448001791071884	mixed	DISTAL
SP4	ZNF335	C2H2 ZF	38	0.7394874740080333	-0.29356237254902845	-0.17722128567771012	mixed	DISTAL
SP4	ZNF345	C2H2 ZF	31	1.1134013512757237	0.12215336159890683	-0.011620699384910846	mixed	DISTAL
SP4	ZNF346	C2H2 ZF	11	0.8691608492257721	-0.22870438570647197	-0.5370044966671123	mixed	DISTAL
SP4	ZNF35	C2H2 ZF	11	1.1432373223393992	0.22870438570647195	0.11879556582957854	clustered_cis_ohnolog	DISTAL
SP4	ZNF362	C2H2 ZF	34	0.6464353447023345	-0.3575945007818552	-0.017296983635440747	mixed	DISTAL
SP4	ZNF365	C2H2 ZF	19	1.2167452785300419	0.3564885747609414	-0.17834127389322701	mixed	DISTAL
SP4	ZNF366	C2H2 ZF	43	1.063092898770531	0.1641492392899318	0.18035923992934486	mixed	DISTAL
SP4	ZNF367	C2H2 ZF	32	0.9156709691745023	-0.15292607009585502	0.036709871880874226	mixed	DISTAL
SP4	ZNF384	C2H2 ZF	17	0.6105954918696778	-0.4466652361958356	-0.31858430854782877	mixed	DISTAL
SP4	ZNF385A	C2H2 ZF	42	1.2088710453987188	0.3175368210844463	0.10307534285351014	mixed	DISTAL
SP4	ZNF385C	C2H2 ZF	21	1.160545700621638	0.16995485068239646	0.026815161400972922	mixed	DISTAL
SP4	ZNF385D	C2H2 ZF	21	1.4375397724522747	0.4505629283279388	0.2923428129219496	mixed	DISTAL
SP4	ZNF391	C2H2 ZF	11	1.2248542637211675	0.22870438570647195	0.2716206001104876	mixed	DISTAL
SP4	ZNF395	C2H2 ZF	62	0.9308241241350711	-0.12383968338241712	-0.148320457542107	mixed	DISTAL
SP4	ZNF397	C2H2 ZF	13	1.0344974247300425	0.03781337256825471	0.008316187552176805	mixed	DISTAL
SP4	ZNF414	C2H2 ZF	14	0.9405890524599807	-0.059743202696498375	-0.04069636152438611	mixed	DISTAL
SP4	ZNF428	C2H2 ZF	27	1.3072892746132938	0.3148662959327658	0.17920832079076449	mixed	DISTAL
SP4	ZNF438	C2H2 ZF	25	1.1155335258251537	0.19027950073870914	-0.023724621352735245	mixed	DISTAL
SP4	ZNF444	C2H2 ZF	12	0.7395111282076097	-0.303041795902188	-0.5950994495818323	mixed	DISTAL
SP4	ZNF449	C2H2 ZF	16	1.2216230403495905	0.2366014945858757	0.22491052329804304	mixed	DISTAL
SP4	ZNF462	C2H2 ZF	25	0.9309024703134455	-0.08548202289455883	-0.2915388782668013	mixed	DISTAL
SP4	ZNF467	C2H2 ZF	35	0.941959224775671	-0.07578416181775978	-0.026722471574168207	mixed	DISTAL
SP4	ZNF469	C2H2 ZF	11	0.837183377817462	-0.22870438570647195	-0.1803763126261468	clustered_cis_ohnolog	DISTAL
SP4	ZNF48	C2H2 ZF	17	0.7857575093162247	-0.21523478010886474	-0.10310090627719408	mixed	DISTAL
SP4	ZNF493	C2H2 ZF	15	1.3900987278861936	0.4089885116253191	-0.017041184953876815	mixed	DISTAL
SP4	ZNF503	C2H2 ZF	10	0.5887045078948677	-0.6687690084485535	-0.5883308521809768	mixed	DISTAL
SP4	ZNF507	C2H2 ZF	11	1.1241155902135496	0.22870438570647192	0.10270434713037034	clustered_cis_ohnolog	DISTAL
SP4	ZNF511	C2H2 ZF	12	0.7809038736865311	-0.30300097058065384	-0.06111826354173073	mixed	DISTAL
SP4	ZNF512B	C2H2 ZF	28	0.599459229956184	-0.40282092031651345	-0.3602420550147089	mixed	DISTAL
SP4	ZNF513	C2H2 ZF	31	0.985593406467656	-0.017627283074900617	-0.15744790965555958	mixed	DISTAL
SP4	ZNF516	C2H2 ZF	61	1.165700337637436	0.261451140042605	-0.012310161648927401	mixed	DISTAL
SP4	ZNF518A	C2H2 ZF	11	1.121599763415284	0.22870438570647195	-0.01617106852708125	mixed	DISTAL
SP4	ZNF518B	C2H2 ZF	12	1.2079029438385738	0.30291112436753426	0.1911218357897098	mixed	DISTAL
SP4	ZNF521	C2H2 ZF	38	1.0612077820090133	0.10227909334731405	-0.005274711979028176	mixed	DISTAL
SP4	ZNF526	C2H2 ZF	14	0.6508078876276837	-0.37530906058769564	-0.27558830932180417	mixed	DISTAL
SP4	ZNF532	C2H2 ZF	26	1.2675409890933178	0.27705168401083224	0.3442699545876514	mixed	DISTAL
SP4	ZNF574	C2H2 ZF	20	1.4474908561464592	0.45140988412579286	0.22466961980000347	mixed	DISTAL
SP4	ZNF594	C2H2 ZF	19	1.2020007418928358	0.20232133308020395	0.03442524074928696	mixed	DISTAL
SP4	ZNF598	C2H2 ZF	34	1.0333082159122169	0.037268062478755894	-0.115994732448893	mixed	DISTAL
SP4	ZNF600	C2H2 ZF	31	1.502100863323034	0.5672977558316208	0.27418261688263756	mixed	DISTAL
SP4	ZNF608	C2H2 ZF	25	1.2659783868063579	0.3050951323745388	0.2700001095548632	mixed	DISTAL
SP4	ZNF609	C2H2 ZF	33	1.4665780214949753	0.46661657598214273	0.4612787784681988	mixed	DISTAL
SP4	ZNF618	C2H2 ZF	118	1.0191058034829263	0.0521824000916537	0.027842471730159607	mixed	DISTAL
SP4	ZNF619	C2H2 ZF	12	0.7555789249201801	-0.3018971705091948	-0.23443613814173855	mixed	DISTAL
SP4	ZNF623	C2H2 ZF	14	0.9045430065962187	-0.11066151141545401	0.3448205439974981	mixed	DISTAL
SP4	ZNF629	C2H2 ZF	12	0.7440532115144053	-0.2928883677111337	-0.19166617923258783	mixed	DISTAL
SP4	ZNF639	C2H2 ZF	13	1.2956149042142298	0.3485117513859769	0.22677346443613525	mixed	DISTAL
SP4	ZNF646	C2H2 ZF	151	1.0392366717590988	0.0886402460267345	-0.07003591336514396	mixed	DISTAL
SP4	ZNF652	C2H2 ZF	37	1.1249368752604751	0.13551180418448724	0.07475497918199163	mixed	DISTAL
SP4	ZNF654	C2H2 ZF	13	0.7033348680550024	-0.34908479722782015	-0.5136553519488987	mixed	DISTAL
SP4	ZNF660	C2H2 ZF	11	0.875283454041	-0.22870438570647192	-0.1795876772980955	clustered_cis_ohnolog	DISTAL
SP4	ZNF672	C2H2 ZF	44	0.9603338035583401	-0.04458446040890148	0.04863883753444295	mixed	DISTAL
SP4	ZNF678	C2H2 ZF	11	1.1916135422324068	0.22870438570647195	0.024406850957230015	mixed	DISTAL
SP4	ZNF683	C2H2 ZF	22	1.099223342594911	0.11178923054710518	0.024685655092049667	mixed	DISTAL
SP4	ZNF687	C2H2 ZF	47	0.8623960185754053	-0.1491217815068226	-0.24218597321501992	mixed	DISTAL
SP4	ZNF691	C2H2 ZF	12	1.0073265390217956	0.009996391438952446	-0.047370942301933686	mixed	DISTAL
SP4	ZNF692	C2H2 ZF	18	0.690317834952078	-0.31457883272697135	-0.18308062568368288	mixed	DISTAL
SP4	ZNF696	C2H2 ZF	11	1.1800780367635932	0.22870438570647195	0.09486825197030828	clustered_cis_ohnolog	DISTAL
SP4	ZNF697	C2H2 ZF	32	0.542629630130023	-0.5874052914081999	-0.6121186371597113	mixed	DISTAL
SP4	ZNF70	C2H2 ZF	13	0.9499434090995635	-0.05336555517446643	0.031152093706738583	mixed	DISTAL
SP4	ZNF704	C2H2 ZF	64	1.0355492637277317	0.10581403903817216	0.12042639318344729	mixed	DISTAL
SP4	ZNF706	C2H2 ZF	22	1.4651018959708169	0.4935232326885573	0.4619184831252231	mixed	DISTAL
SP4	ZNF71	C2H2 ZF	11	0.8522779934248196	-0.22870438570647195	-0.12664272030336887	mixed	DISTAL
SP4	ZNF710	C2H2 ZF	29	0.7921716314918467	-0.2538888270542424	-0.2402575678514946	mixed	DISTAL
SP4	ZNF711	C2H2 ZF	11	1.1882771691967215	0.22870438570647195	0.2716206001104876	mixed	DISTAL
SP4	ZNF740	C2H2 ZF	35	0.9766983312354924	-0.025186769421358435	-0.13084021257967704	mixed	DISTAL
SP4	ZNF76	C2H2 ZF	14	1.05671107957469	0.0628911993381757	-0.16006868848787276	mixed	DISTAL
SP4	ZNF768	C2H2 ZF	12	0.7238852371704345	-0.3030292814326896	-0.32833097082742513	mixed	DISTAL
SP4	ZNF770	C2H2 ZF	17	0.8593662068905903	-0.1456379723584272	-0.04311837049869528	mixed	DISTAL
SP4	ZNF775	C2H2 ZF	23	1.4785865483083855	0.48791062051395845	0.4756159110202077	mixed	DISTAL
SP4	ZNF787	C2H2 ZF	33	0.9335572856666196	-0.06784113569671647	-0.019358193232794692	mixed	DISTAL
SP4	ZNF800	C2H2 ZF	11	1.1248167303231174	0.22870438570647197	0.22003815399809193	mixed	DISTAL
SP4	ZNF804A	C2H2 ZF	72	0.9943080036101873	-0.0162470863205341	-0.11715519193404217	mixed	DISTAL
SP4	ZNF804B	C2H2 ZF	13	1.1037232858227097	0.15592512989556484	0.01860844324365752	mixed	DISTAL
SP4	ZNF821	C2H2 ZF	35	1.2517776044055733	0.2736551721934529	0.1252978474977158	mixed	DISTAL
SP4	ZNF827	C2H2 ZF	31	1.0038700088933126	0.006581226332139357	-0.3084635513008496	mixed	DISTAL
SP4	ZNF83	C2H2 ZF	20	1.367150579340257	0.37690346349646553	0.06698513956204763	mixed	DISTAL
SP4	ZNF830	C2H2 ZF	29	0.4852915658535001	-0.5147659466051862	-0.31985506151108095	mixed	DISTAL
SP4	ZNF831	C2H2 ZF	78	1.0458603469441987	0.1206637016775186	-0.11735378929953577	mixed	DISTAL
SP4	ZNF841	C2H2 ZF	16	1.0455202170323181	0.04577345363020849	-0.06403599855438626	mixed	DISTAL
SP4	ZNF865	C2H2 ZF	15	0.6641555720468689	-0.3410369798228936	-0.24447303271771884	mixed	DISTAL
