gene	dup_class4	provenance	arrangement	TF_subfamily	cluster_id	breadth_CD14_Mono	breadth_CD16_Mono	breadth_Mono	breadth_cDC	breadth_pDC	breadth_Granulocyte	breadth_B_cell	breadth_Naive_B_cell	breadth_Intermediate_B_cell	breadth_Plasmablast	breadth_CD4_T_cell	breadth_CD4_Naive_T_cell	breadth_CD4_Memory_T_cell	breadth_Treg	breadth_CD8_T_cell	breadth_CD8_Naive_T_cell	breadth_CD8_Memory_T_cell	breadth_MAIT	breadth_NKT	breadth_NK	breadth_NK_CD56hi	breadth_NK_CD56low	breadth_ILC	breadth_HSPC	total_events	n_response_celltypes	is_responder
TRPS1	dispersed_SSD	SSD	dispersed	GATA		0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	3	True
ZGLP1	dispersed_SSD	SSD	dispersed	GATA		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GTF2IRD2	dispersed_SSD	SSD	dispersed	GTF2I-like		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	True
GTF2IRD2B	dispersed_SSD	SSD	dispersed	GTF2I-like		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
BBX	dispersed_SSD	SSD	dispersed	HMG/Sox		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
CIC	dispersed_SSD	SSD	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HBP1	dispersed_SSD	SSD	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	5	3	True
HMGN3	dispersed_SSD	SSD	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SOX15	dispersed_SSD	SSD	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SOX30	dispersed_SSD	SSD	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SOX6	dispersed_SSD	SSD	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SRY	dispersed_SSD	SSD	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HSF5	dispersed_SSD	SSD	dispersed	HSF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HSFX1	dispersed_SSD	SSD	dispersed	HSF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HSFX2	dispersed_SSD	SSD	dispersed	HSF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ADNP	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ADNP2	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ANHX	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ARGFX	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ARX	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
BARX1	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
BARX2	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
BSX	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
DMBX1	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
DPRX	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
DRGX	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
DUX4	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
DUXA	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ESX1	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GBX1	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GBX2	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GSC	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GSC2	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HDX	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	1	0	0	0	0	0	0	5	5	6	5	5	5	4	1	3	1	2	2	0	0	45	13	True
HESX1	dispersed_SSD	SSD	dispersed	Homeodomain		8	8	8	8	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	41	8	True
HHEX	dispersed_SSD	SSD	dispersed	Homeodomain		0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	True
HLX	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HMBOX1	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HOMEZ	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ISX	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
LEUTX	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MKX	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MNX1	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MSX1	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MSX2	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NANOGP8	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NKX1-1	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NKX1-2	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NKX6-2	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NOBOX	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NOTO	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
OTP	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PROP1	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TGIF1	dispersed_SSD	SSD	dispersed	Homeodomain		1	0	1	0	0	0	1	2	1	0	2	0	1	1	2	0	2	2	0	0	0	0	0	2	18	12	True
TGIF2	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TGIF2LX	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TGIF2LY	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
UNCX	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
VENTX	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZHX1	dispersed_SSD	SSD	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ZHX2	dispersed_SSD	SSD	dispersed	Homeodomain		3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	True
ZHX3	dispersed_SSD	SSD	dispersed	Homeodomain		3	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	True
POU1F1	dispersed_SSD	SSD	dispersed	Homeodomain; POU		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
POU3F4	dispersed_SSD	SSD	dispersed	Homeodomain; POU		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
POU5F1	dispersed_SSD	SSD	dispersed	Homeodomain; POU		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
POU5F1B	dispersed_SSD	SSD	dispersed	Homeodomain; POU		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	0	0	0	7	4	True
POU5F2	dispersed_SSD	SSD	dispersed	Homeodomain; POU		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
POU6F1	dispersed_SSD	SSD	dispersed	Homeodomain; POU		2	1	2	5	0	0	0	1	0	0	1	0	1	0	3	1	2	3	1	0	0	0	0	0	23	12	True
POU6F2	dispersed_SSD	SSD	dispersed	Homeodomain; POU		0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	True
PAX4	dispersed_SSD	SSD	dispersed	Homeodomain; Paired box		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PAX6	dispersed_SSD	SSD	dispersed	Homeodomain; Paired box		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
IRF1	dispersed_SSD	SSD	dispersed	IRF		1	0	1	0	1	0	0	0	1	0	4	4	3	3	1	4	0	0	0	0	1	0	0	3	27	12	True
IRF2	dispersed_SSD	SSD	dispersed	IRF		2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	True
IRF3	dispersed_SSD	SSD	dispersed	IRF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	True
IRF5	dispersed_SSD	SSD	dispersed	IRF		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	6	3	True
IRF6	dispersed_SSD	SSD	dispersed	IRF		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	True
IRF9	dispersed_SSD	SSD	dispersed	IRF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	3	3	True
MSANTD1	dispersed_SSD	SSD	dispersed	MADF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MSANTD3	dispersed_SSD	SSD	dispersed	MADF		4	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	True
NAIF1	dispersed_SSD	SSD	dispersed	MADF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SRF	dispersed_SSD	SSD	dispersed	MADS box		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	True
MBD6	dispersed_SSD	SSD	dispersed	MBD		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PIN1	dispersed_SSD	SSD	dispersed	MBD		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	True
SETDB1	dispersed_SSD	SSD	dispersed	MBD		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SETDB2	dispersed_SSD	SSD	dispersed	MBD		1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	True
CDC5L	dispersed_SSD	SSD	dispersed	Myb/SANT		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MSANTD4	dispersed_SSD	SSD	dispersed	Myb/SANT		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MYPOP	dispersed_SSD	SSD	dispersed	Myb/SANT		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SNAPC4	dispersed_SSD	SSD	dispersed	Myb/SANT		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TERB1	dispersed_SSD	SSD	dispersed	Myb/SANT		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TERF1	dispersed_SSD	SSD	dispersed	Myb/SANT		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TERF2	dispersed_SSD	SSD	dispersed	Myb/SANT		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NFX1	dispersed_SSD	SSD	dispersed	NFX		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NFXL1	dispersed_SSD	SSD	dispersed	NFX		11	10	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	4	True
AR	dispersed_SSD	SSD	dispersed	Nuclear receptor		0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	True
ESR2	dispersed_SSD	SSD	dispersed	Nuclear receptor		0	0	0	0	1	0	5	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	5	True
NR1H2	dispersed_SSD	SSD	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NR1I3	dispersed_SSD	SSD	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NR2E1	dispersed_SSD	SSD	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NR2E3	dispersed_SSD	SSD	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NR2F6	dispersed_SSD	SSD	dispersed	Nuclear receptor		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NR3C1	dispersed_SSD	SSD	dispersed	Nuclear receptor		1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	True
NR3C2	dispersed_SSD	SSD	dispersed	Nuclear receptor		5	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	14	4	True
RFX4	dispersed_SSD	SSD	dispersed	RFX		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
RFX6	dispersed_SSD	SSD	dispersed	RFX		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
RFX8	dispersed_SSD	SSD	dispersed	RFX		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	True
DEAF1	dispersed_SSD	SSD	dispersed	SAND		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SMAD4	dispersed_SSD	SSD	dispersed	SMAD		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TBX1	dispersed_SSD	SSD	dispersed	T-box		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TBX10	dispersed_SSD	SSD	dispersed	T-box		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TBX15	dispersed_SSD	SSD	dispersed	T-box		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TBX18	dispersed_SSD	SSD	dispersed	T-box		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TBX20	dispersed_SSD	SSD	dispersed	T-box		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TBX22	dispersed_SSD	SSD	dispersed	T-box		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TBX6	dispersed_SSD	SSD	dispersed	T-box		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TBPL1	dispersed_SSD	SSD	dispersed	TBP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TEAD2	dispersed_SSD	SSD	dispersed	TEA		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
THAP1	dispersed_SSD	SSD	dispersed	THAP finger		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
THAP10	dispersed_SSD	SSD	dispersed	THAP finger		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
THAP11	dispersed_SSD	SSD	dispersed	THAP finger		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
THAP12	dispersed_SSD	SSD	dispersed	THAP finger		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
THAP2	dispersed_SSD	SSD	dispersed	THAP finger		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
THAP3	dispersed_SSD	SSD	dispersed	THAP finger		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
THAP4	dispersed_SSD	SSD	dispersed	THAP finger		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
THAP5	dispersed_SSD	SSD	dispersed	THAP finger		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
THAP6	dispersed_SSD	SSD	dispersed	THAP finger		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
THAP7	dispersed_SSD	SSD	dispersed	THAP finger		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
THAP8	dispersed_SSD	SSD	dispersed	THAP finger		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
THAP9	dispersed_SSD	SSD	dispersed	THAP finger		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ASCL1	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ASCL2	dispersed_SSD	SSD	dispersed	bHLH		6	3	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	4	True
ASCL5	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ATOH1	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ATOH7	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ATOH8	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
BHLHA15	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
BHLHA9	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
BHLHE40	dispersed_SSD	SSD	dispersed	bHLH		3	9	3	3	0	1	1	3	0	0	4	2	4	3	4	4	3	3	1	2	2	2	0	5	62	20	True
BHLHE41	dispersed_SSD	SSD	dispersed	bHLH		10	3	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	4	True
FIGLA	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HELT	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HES2	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HES3	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HES5	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HES6	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HES7	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
LYL1	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MAX	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
MLX	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MNT	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MSGN1	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NCOA1	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NEUROD1	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NHLH1	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NHLH2	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NPAS4	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
OLIG3	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PTF1A	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SCX	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SOHLH1	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TAL1	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TAL2	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TCF15	dispersed_SSD	SSD	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
