gene	disease	n_assoc	n_snps	n_studies	max_mlog	min_p	is_MHC	is_protein_coding
EPCAM	allergy	2	2	2	8.0	1e-08	False	True
RNU6-793P	allergy	2	2	2	7.698970004336019	2.0000000000000004e-08	False	False
RPL6P17	allergy	2	2	2	7.698970004336019	2.0000000000000004e-08	False	False
HULC	allergy	2	2	2	7.522878745280337	3.000000000000001e-08	False	False
OFCC1	allergy	2	2	2	9.221848749616356	6.000000000000003e-10	False	False
SSBP2	allergy	2	2	2	7.698970004336019	2.0000000000000004e-08	False	True
MARCHF4	allergy	2	2	2	7.698970004336019	2.0000000000000004e-08	False	True
PITX1-AS1	allergy	2	2	2	8.096910013008056	8.000000000000004e-09	False	False
ZZZ3	allergy	2	2	2	10.154901959985745	6.999999999999973e-11	False	True
SLC12A8	allergy	2	2	2	7.522878745280337	3.000000000000001e-08	False	True
MTUS2	allergy	2	2	2	8.698970004336019	2e-09	False	True
LINC02903	allergy	2	1	2	10.397940008672036	4.000000000000017e-11	False	False
BUB3P1	allergy	2	1	2	10.397940008672036	4.000000000000017e-11	False	False
NAALADL2	allergy	2	2	2	8.397940008672037	4.000000000000001e-09	False	True
ARMC10P1	allergy	2	2	2	8.0	1e-08	False	False
LINC02670	allergy	2	1	2	7.698970004336019	2.0000000000000004e-08	False	False
ELOCP3	allergy	2	1	2	7.698970004336019	2.0000000000000004e-08	False	False
SAMD5	allergy	2	2	2	8.154901959985743	7.0000000000000015e-09	False	True
RASGRF1	allergy	2	1	2	7.522878745280337	3.000000000000001e-08	False	True
LINC01912	allergy	2	2	2	7.522878745280337	3.000000000000001e-08	False	False
COL11A1	allergy	2	2	1	8.0	1e-08	False	True
RNPC3-DT	allergy	2	2	1	8.0	1e-08	False	False
CFAP418-AS1	allergy	2	2	2	8.0	1e-08	False	False
LINC00613	allergy	2	2	2	9.397940008672036	4.000000000000017e-10	False	False
DYSF	allergy	2	2	2	8.522878745280337	3.0000000000000012e-09	False	True
ADAMTS12	allergy	2	2	2	7.698970004336019	2.0000000000000004e-08	False	True
CNGB1	allergy	2	2	2	8.045757490560675	9.000000000000006e-09	False	True
RPL6P32	allergy	2	2	1	8.0	1e-08	False	False
RNA5SP199	allergy	2	2	1	8.0	1e-08	False	False
RBM38	allergy	2	2	2	9.397940008672036	4.000000000000017e-10	False	True
HMGB1P1	allergy	2	2	2	9.397940008672036	4.000000000000017e-10	False	False
RNU6-1103P	allergy	2	2	2	7.522878745280337	3.000000000000001e-08	False	False
LINC01754	allergy	2	2	2	9.522878745280336	3.0000000000000134e-10	False	False
RPL35AP	allergy	2	2	2	9.522878745280336	3.0000000000000134e-10	False	False
ATP2B2	allergy	2	2	2	9.221848749616356	6.000000000000003e-10	False	True
MTCYBP37	allergy	2	1	2	8.0	1e-08	False	False
LINC02199	allergy	2	1	2	8.0	1e-08	False	False
TMEM266	allergy	2	2	2	8.522878745280337	3.0000000000000012e-09	False	True
LINC00469	allergy	2	2	2	7.698970004336019	2.0000000000000004e-08	False	False
LINC02794	allergy	2	1	2	9.221848749616356	6.000000000000003e-10	False	False
RPL6P14	allergy	2	1	2	7.522878745280337	3.000000000000001e-08	False	False
RNU6-351P	allergy	2	1	2	7.522878745280337	3.000000000000001e-08	False	False
SEPTIN9	allergy	2	2	2	11.0	1e-11	False	True
LINC01987	allergy	2	2	2	11.0	1e-11	False	False
DDX10	allergy	2	2	2	8.0	1e-08	False	True
U2	allergy	2	2	2	8.0	1e-08	False	False
CRYZL2P-SEC16B	allergy	2	2	2	8.522878745280337	3.0000000000000012e-09	False	False
LSAMP	allergy	2	2	2	9.69897000433602	1.999999999999992e-10	False	True
DCTD	allergy	2	1	2	10.0	1e-10	False	True
UBE2FP2	allergy	2	1	2	9.0	1e-09	False	False
APLF	allergy	2	1	2	10.0	1e-10	False	True
TMCO1	allergy	2	2	2	8.0	1e-08	False	True
RRBP1P1	allergy	2	1	2	8.522878745280337	3.0000000000000012e-09	False	False
SUMF1	allergy	2	2	2	8.397940008672037	4.000000000000001e-09	False	True
FGF14	allergy	2	2	1	9.69897000433602	1.999999999999992e-10	False	True
SDK1	allergy	2	2	2	11.0	1e-11	False	True
RIMS2	allergy	2	1	2	8.0	1e-08	False	True
ADK	allergy	2	2	1	8.301029995663981	4.999999999999999e-09	False	True
SAMD12-AS1	allergy	2	2	2	11.0	1e-11	False	False
SGCD	allergy	2	2	2	7.522878745280337	3.000000000000001e-08	False	True
RPL7AP40	allergy	2	2	2	8.221848749616356	6.000000000000003e-09	False	False
AP1S2P1	allergy	2	2	2	8.221848749616356	6.000000000000003e-09	False	False
LINC01947	allergy	2	2	2	8.0	1e-08	False	False
TLN2	allergy	2	2	2	8.0	1e-08	False	True
LINC02232	allergy	2	2	2	9.154901959985745	6.999999999999973e-10	False	False
LINC02485	allergy	2	2	2	12.522878745280336	3.0000000000000135e-13	False	False
SCN2A	allergy	2	2	1	8.698970004336019	2e-09	False	True
PALS2	allergy	2	2	2	8.154901959985743	7.0000000000000015e-09	False	True
LINC02220	allergy	2	2	1	8.154901959985743	7.0000000000000015e-09	False	False
LINC02336	allergy	2	2	2	10.69897000433602	1.999999999999992e-11	False	False
WASF3	allergy	2	2	2	8.221848749616356	6.000000000000003e-09	False	True
GALNTL6	allergy	2	1	2	9.096910013008056	8.000000000000003e-10	False	True
GALNT7-DT	allergy	2	1	2	9.096910013008056	8.000000000000003e-10	False	False
HS3ST4	allergy	2	2	2	8.0	1e-08	False	True
TPRG1	allergy	2	2	2	10.0	1e-10	False	True
IRF4	allergy	2	2	2	10.0	1e-10	False	True
OR9K2	allergy	2	1	2	9.69897000433602	1.999999999999992e-10	False	True
OR9R1P	allergy	2	1	2	9.69897000433602	1.999999999999992e-10	False	False
CDC42SE2	allergy	2	2	2	8.221848749616356	6.000000000000003e-09	False	True
ARID3A	allergy	2	2	2	8.397940008672037	4.000000000000001e-09	False	True
PUS10	allergy	2	2	2	10.522878745280336	3.0000000000000136e-11	False	True
PDCD1	allergy	2	2	2	18.69897000433602	2.0000000000000002e-19	False	True
FOXP1	allergy	2	2	2	9.397940008672036	4.000000000000017e-10	False	True
KDELR2	allergy	2	2	2	8.045757490560675	9.000000000000006e-09	False	True
MIR4464	allergy	2	2	2	9.096910013008056	8.000000000000003e-10	False	False
PTPA	allergy	2	2	2	8.522878745280337	3.0000000000000012e-09	False	True
C1orf115	allergy	2	2	2	8.0	1e-08	False	True
MTARC2	allergy	2	2	2	8.0	1e-08	False	True
FA2H	allergy	2	1	2	8.698970004336019	2e-09	False	True
WDR59	allergy	2	1	2	8.698970004336019	2e-09	False	True
GPR45	allergy	2	1	2	10.69897000433602	1.999999999999992e-11	False	True
TGFBRAP1	allergy	2	1	2	10.69897000433602	1.999999999999992e-11	False	True
LINC00536	allergy	2	1	2	10.397940008672036	4.000000000000017e-11	False	False
EIF3H	allergy	2	1	2	10.397940008672036	4.000000000000017e-11	False	True
PRKD1	allergy	2	2	1	9.30102999566398	5.00000000000002e-10	False	True
PLXNA2	allergy	2	2	2	8.0	1e-08	False	True
LINC01735	allergy	2	2	2	8.0	1e-08	False	False
LINC01774	allergy	2	1	2	10.0	1e-10	False	False
TFDP1P1	allergy	2	1	2	10.0	1e-10	False	False
DDR2	allergy	2	1	2	13.0	1e-13	False	True
DNAH17	allergy	2	1	2	9.154901959985745	6.999999999999973e-10	False	True
LIMCH1	allergy	2	1	2	8.698970004336019	2e-09	False	True
CFTR	allergy	2	1	2	8.522878745280337	3.0000000000000012e-09	False	True
ASZ1	allergy	2	1	2	8.522878745280337	3.0000000000000012e-09	False	True
LINC02240	allergy	2	2	2	11.30102999566398	5.00000000000002e-12	False	False
ROBO2	allergy	2	1	2	8.0	1e-08	False	True
MMD2	allergy	2	2	2	9.69897000433602	1.999999999999992e-10	False	True
THRB	allergy	2	1	2	9.096910013008056	8.000000000000003e-10	False	True
THRB-AS2	allergy	2	1	2	9.096910013008056	8.000000000000003e-10	False	False
HRCT1	allergy	2	1	2	9.30102999566398	5.00000000000002e-10	False	True
SPAAR	allergy	2	1	2	9.30102999566398	5.00000000000002e-10	False	True
C1QTNF7	allergy	2	1	2	9.0	1e-09	False	True
RNA5SP173	allergy	2	1	2	8.522878745280337	3.0000000000000012e-09	False	False
NDUFB5P1	allergy	2	1	2	8.522878745280337	3.0000000000000012e-09	False	False
SLC25A48	allergy	2	1	2	8.045757490560675	9.000000000000006e-09	False	True
NIBAN1	allergy	2	1	2	10.096910013008056	8.000000000000003e-11	False	True
EZRP1	allergy	2	2	2	7.522878745280337	3.000000000000001e-08	False	False
ALCAM	allergy	2	2	2	7.522878745280337	3.000000000000001e-08	False	True
LINC00972	allergy	2	2	2	7.698970004336019	2.0000000000000004e-08	False	False
SOCS5P1	allergy	2	2	2	7.698970004336019	2.0000000000000004e-08	False	False
ISCA1P6	allergy	2	2	2	8.0	1e-08	False	False
CASC15	allergy	2	1	2	8.0	1e-08	False	False
GCFC2	allergy	2	1	2	11.522878745280336	3.0000000000000135e-12	False	True
SUCLA2P2	allergy	2	1	2	11.522878745280336	3.0000000000000135e-12	False	False
LOXL4	allergy	2	1	2	7.698970004336019	2.0000000000000004e-08	False	True
PYROXD2	allergy	2	1	2	7.698970004336019	2.0000000000000004e-08	False	True
ECHDC3	allergy	2	1	2	8.397940008672037	4.000000000000001e-09	False	True
PROSER2	allergy	2	1	2	8.397940008672037	4.000000000000001e-09	False	True
CLYBL	allergy	2	1	2	8.522878745280337	3.0000000000000012e-09	False	True
SLAIN1	allergy	2	1	2	8.522878745280337	3.0000000000000012e-09	False	True
LINC02096	allergy	2	1	2	8.397940008672037	4.000000000000001e-09	False	False
CDRT7	allergy	2	1	2	8.397940008672037	4.000000000000001e-09	False	False
LIPC	allergy	2	1	2	14.0	1e-14	False	True
GRIK4	allergy	2	2	2	11.154901959985745	6.999999999999973e-12	False	True
DRAIC	allergy	2	2	2	9.0	1e-09	False	False
RMST	allergy	2	1	2	7.397940008672037	4.0000000000000093e-08	False	False
LINC01915	allergy	2	2	2	7.698970004336019	2.0000000000000004e-08	False	False
ESR1	allergy	2	1	2	8.522878745280337	3.0000000000000012e-09	False	True
TMTC1	allergy	2	1	2	13.397940008672036	4.0000000000000177e-14	False	True
RALB	allergy	2	1	2	8.301029995663981	4.999999999999999e-09	False	True
INHBB	allergy	2	1	2	8.301029995663981	4.999999999999999e-09	False	True
VTRNA2-1	allergy	2	2	2	12.0	1e-12	False	False
SMAD5-AS1	allergy	2	2	2	12.0	1e-12	False	False
EIF3LP1	allergy	2	1	2	11.69897000433602	1.9999999999999923e-12	False	False
OR2AI1P	allergy	2	1	2	11.154901959985745	6.999999999999973e-12	False	False
RNU1-17P	allergy	2	1	2	11.154901959985745	6.999999999999973e-12	False	False
RPSAP20	allergy	2	2	2	9.045757490560677	8.99999999999997e-10	False	False
LINC01767	allergy	2	2	2	9.045757490560677	8.99999999999997e-10	False	False
MEI1	allergy	2	2	2	8.301029995663981	4.999999999999999e-09	False	True
DHRS3	allergy	2	1	2	8.0	1e-08	False	True
DMP1-AS1	allergy	2	1	2	12.30102999566398	5.00000000000002e-13	False	False
PEX5L	allergy	2	1	2	10.522878745280336	3.0000000000000136e-11	False	True
ELOCP27	allergy	2	1	2	9.0	1e-09	False	False
PPIAP14	allergy	2	1	2	9.0	1e-09	False	False
NELL1	allergy	2	1	2	8.698970004336019	2e-09	False	True
MFSD4A	allergy	2	1	2	11.154901959985745	6.999999999999973e-12	False	True
PLPPR5	allergy	2	2	2	8.0	1e-08	False	True
PLPPR5-AS1	allergy	2	2	2	8.0	1e-08	False	False
NLRP13	allergy	2	1	2	8.0	1e-08	False	True
NLRP8	allergy	2	1	2	8.0	1e-08	False	True
DCC	allergy	2	2	2	8.522878745280337	3.0000000000000012e-09	False	True
BNIP3P44	allergy	2	1	2	11.397940008672036	4.000000000000018e-12	False	False
ZNF107	allergy	2	1	2	11.397940008672036	4.000000000000018e-12	False	True
H3P11	allergy	2	1	2	10.154901959985745	6.999999999999973e-11	False	False
THRAP3P1	allergy	2	1	2	10.154901959985745	6.999999999999973e-11	False	False
ZNF385D	allergy	2	1	2	10.154901959985745	6.999999999999973e-11	False	True
AGBL1	allergy	2	2	2	7.522878745280337	3.000000000000001e-08	False	True
CDH20	allergy	2	1	2	10.69897000433602	1.999999999999992e-11	False	True
OPCML	allergy	2	1	2	9.522878745280336	3.0000000000000134e-10	False	True
ZCCHC7	allergy	2	2	1	8.698970004336019	2e-09	False	True
NEK7	allergy	2	2	2	9.69897000433602	1.999999999999992e-10	False	True
ATP6V1G3	allergy	2	2	2	9.69897000433602	1.999999999999992e-10	False	True
RSL24D1P4	allergy	2	1	2	8.0	1e-08	False	False
ATP5PFP2	allergy	2	1	2	10.522878745280336	3.0000000000000136e-11	False	False
RSPH14	allergy	2	1	2	10.522878745280336	3.0000000000000136e-11	False	True
INO80	allergy	2	1	2	9.69897000433602	1.999999999999992e-10	False	True
TRPM3	allergy	2	1	2	9.0	1e-09	False	True
WDSUB1	allergy	2	1	2	8.301029995663981	4.999999999999999e-09	False	True
BAZ2B	allergy	2	1	2	8.301029995663981	4.999999999999999e-09	False	True
CD34	allergy	2	2	2	9.221848749616356	6.000000000000003e-10	False	True
ISCA1P1	allergy	2	1	2	9.045757490560677	8.99999999999997e-10	False	False
HTR1A	allergy	2	1	2	9.045757490560677	8.99999999999997e-10	False	True
SSPOP	allergy	2	1	2	8.397940008672037	4.000000000000001e-09	False	False
PRSS23	allergy	2	1	2	12.397940008672036	4.0000000000000173e-13	False	True
FGGY	allergy	2	2	2	7.522878745280337	3.000000000000001e-08	False	True
MIR3201	allergy	2	2	2	7.522878745280337	3.000000000000001e-08	False	False
LINC01515	allergy	2	2	2	8.096910013008056	8.000000000000004e-09	False	False
NNT	allergy	2	1	2	10.0	1e-10	False	True
RNU6-381P	allergy	2	1	2	10.0	1e-10	False	False
IFT43	allergy	2	2	2	11.096910013008056	8.000000000000003e-12	False	True
ASTN2	allergy	2	2	2	11.154901959985745	6.999999999999973e-12	False	True
C6orf58	allergy	2	1	2	10.522878745280336	3.0000000000000136e-11	False	True
ST6GAL1	allergy	2	2	2	13.522878745280336	3.000000000000014e-14	False	True
TLK1	allergy	2	1	2	8.301029995663981	4.999999999999999e-09	False	True
LINC02549	allergy	2	2	2	8.522878745280337	3.0000000000000012e-09	False	False
ST3GAL4	allergy	2	2	1	30.522878745280337	3.000000000000001e-31	False	True
ASGR1	allergy	2	2	1	176.04575749056067	9.000000000000008e-177	False	True
DDX5	allergy	2	2	1	256.0	1e-256	False	True
SPRED1	allergy	2	1	2	8.0	1e-08	False	True
ANXA13	allergy	2	2	2	8.045757490560675	9.000000000000006e-09	False	True
BBLNP1	allergy	2	2	2	11.096910013008056	8.000000000000003e-12	False	False
LINC00261	allergy	2	2	2	11.096910013008056	8.000000000000003e-12	False	False
NELL2	allergy	2	1	2	10.096910013008056	8.000000000000003e-11	False	True
GPC5	allergy	2	2	2	8.698970004336019	2e-09	False	True
ATF7IP	allergy	2	1	2	9.096910013008056	8.000000000000003e-10	False	True
GSE1	allergy	2	2	2	9.522878745280336	3.0000000000000134e-10	False	True
MN1	allergy	2	2	2	7.698970004336019	2.0000000000000004e-08	False	True
IGSF9B	allergy	2	2	2	13.0	1e-13	False	True
LINC01250	allergy	2	1	2	11.30102999566398	5.00000000000002e-12	False	False
RPL18P13	allergy	2	1	2	9.69897000433602	1.999999999999992e-10	False	False
CNTNAP4	allergy	2	1	2	9.69897000433602	1.999999999999992e-10	False	True
ERICH2-DT	allergy	2	2	2	8.522878745280337	3.0000000000000012e-09	False	False
DGKB	allergy	2	2	2	8.698970004336019	2e-09	False	True
VTI1A	allergy	2	2	2	7.522878745280337	3.000000000000001e-08	False	True
ADGRL2	allergy	2	2	2	8.0	1e-08	False	True
DYM	allergy	2	2	2	9.154901959985745	6.999999999999973e-10	False	True
BICD1-AS1	allergy	2	1	2	8.698970004336019	2e-09	False	False
SPATS2L	allergy	2	2	2	7.522878745280337	3.000000000000001e-08	False	True
KCNJ6	allergy	2	2	2	7.698970004336019	2.0000000000000004e-08	False	True
DSCAM	allergy	2	2	2	8.522878745280337	3.0000000000000012e-09	False	True
EPB41L3	allergy	2	2	2	10.30102999566398	5.0000000000000196e-11	False	True
MIR3976HG	allergy	2	2	2	10.30102999566398	5.0000000000000196e-11	False	False
LYPLA1P2	allergy	2	1	2	8.397940008672037	4.000000000000001e-09	False	False
RNU6-289P	allergy	2	1	2	8.397940008672037	4.000000000000001e-09	False	False
KLK4	allergy	2	1	2	9.0	1e-09	False	True
IFTAP	allergy	2	2	2	8.221848749616356	6.000000000000003e-09	False	True
RPL7AP56	allergy	2	2	2	8.221848749616356	6.000000000000003e-09	False	False
LINC02577	allergy	2	2	2	8.0	1e-08	False	False
MYOM2	allergy	2	1	2	8.301029995663981	4.999999999999999e-09	False	True
NR1D2	allergy	2	1	2	7.397940008672037	4.0000000000000093e-08	False	True
LINC00691	allergy	2	1	2	7.397940008672037	4.0000000000000093e-08	False	False
SNAP25	allergy	2	1	2	7.698970004336019	2.0000000000000004e-08	False	True
MIR548AE1	allergy	2	1	2	9.096910013008056	8.000000000000003e-10	False	False
NIFK-AS1	allergy	2	1	2	12.397940008672036	4.0000000000000173e-13	False	False
PROM1	allergy	2	2	2	8.154901959985743	7.0000000000000015e-09	False	True
ATIC	allergy	2	1	2	8.698970004336019	2e-09	False	True
AEBP2	allergy	2	2	2	7.698970004336019	2.0000000000000004e-08	False	True
ALG1L10P	allergy	2	1	2	9.0	1e-09	False	False
LINC02449	allergy	2	1	2	9.0	1e-09	False	False
UPK3A	allergy	2	1	2	8.0	1e-08	False	True
FAM118A	allergy	2	1	2	8.0	1e-08	False	True
PPARA	allergy	2	2	2	9.154901959985745	6.999999999999973e-10	False	True
CD38	allergy	2	1	2	9.0	1e-09	False	True
MIR8059	allergy	2	1	2	7.698970004336019	2.0000000000000004e-08	False	False
WFIKKN2	allergy	2	1	2	7.698970004336019	2.0000000000000004e-08	False	True
MACF1	allergy	2	2	2	9.0	1e-09	False	True
LSM3	allergy	2	1	2	8.0	1e-08	False	True
ZNF521	allergy	2	1	2	8.0	1e-08	False	True
KIDINS220	allergy	2	1	2	9.0	1e-09	False	True
LINC00881	allergy	2	2	1	8.522878745280337	3.0000000000000012e-09	False	False
SECTM1	allergy	2	1	2	9.0	1e-09	False	True
TEX19	allergy	2	1	2	9.0	1e-09	False	True
HSBP1	allergy	2	2	2	8.045757490560675	9.000000000000006e-09	False	True
MLYCD	allergy	2	2	2	8.045757490560675	9.000000000000006e-09	False	True
WWOX	allergy	2	2	2	8.221848749616356	6.000000000000003e-09	False	True
LINC02836	allergy	2	1	2	7.698970004336019	2.0000000000000004e-08	False	False
RN7SKP211	allergy	2	1	2	7.698970004336019	2.0000000000000004e-08	False	False
RNF24	allergy	2	1	2	7.698970004336019	2.0000000000000004e-08	False	True
PRICKLE2-DT	allergy	2	1	2	8.301029995663981	4.999999999999999e-09	False	False
RNU6-739P	allergy	2	1	2	8.301029995663981	4.999999999999999e-09	False	False
CCDC171	allergy	2	2	2	8.397940008672037	4.000000000000001e-09	False	True
LRRFIP2	allergy	2	2	1	8.301029995663981	4.999999999999999e-09	False	True
LRIG1	allergy	2	1	2	10.0	1e-10	False	True
MIR4425	allergy	2	2	2	55.30102999566398	4.999999999999999e-56	False	False
DOK2	allergy	2	2	1	44.0	1e-44	False	True
RPRD2	allergy	2	2	2	40.69897000433602	2.0000000000000003e-41	False	True
GABPB2	allergy	2	2	1	87.69897000433602	2.0000000000000001e-88	False	True
ZGPAT	allergy	2	1	2	12.221848749616356	6.000000000000003e-13	False	True
IGHV1-68	allergy	2	2	1	7.522878745280337	3.000000000000001e-08	False	False
SATB1	allergy	2	2	2	18.69897000433602	2.0000000000000002e-19	False	True
LINC01768	allergy	2	1	2	14.221848749616356	6.000000000000003e-15	False	False
SIK3	allergy	2	2	2	14.045757490560677	8.99999999999997e-15	False	True
ACOXL	allergy	2	1	2	13.522878745280336	3.000000000000014e-14	False	True
CNBD1	allergy	2	1	2	8.221848749616356	6.000000000000003e-09	False	True
SLC22A5	allergy	2	2	2	12.522878745280336	3.0000000000000135e-13	False	True
SEPTIN8	allergy	2	2	1	13.096910013008056	8.000000000000004e-14	False	True
SMCP	allergy	2	2	1	19.0	1e-19	False	True
C20orf181	allergy	2	2	1	9.522878745280336	3.0000000000000134e-10	False	False
CFL1	allergy	2	2	1	11.522878745280336	3.0000000000000135e-12	False	True
SPRR3	allergy	1	1	1	14.69897000433602	1.9999999999999923e-15	False	True
SPRR1B	allergy	1	1	1	14.69897000433602	1.9999999999999923e-15	False	True
LCE1F	allergy	1	1	1	16.69897000433602	2e-17	False	True
TNIP1	allergy	1	1	1	37.39794000867204	4.000000000000001e-38	False	True
ANXA6	allergy	1	1	1	37.39794000867204	4.000000000000001e-38	False	True
CHROMR	allergy	1	1	1	34.0	1e-34	False	False
PRKRA	allergy	1	1	1	34.0	1e-34	False	True
RASIP1	allergy	1	1	1	21.39794000867204	3.999999999999968e-22	False	True
RN7SL352P	allergy	1	1	1	9.397940008672036	4.000000000000017e-10	False	False
ELF2P2	allergy	1	1	1	9.397940008672036	4.000000000000017e-10	False	False
DLG1-AS1	allergy	1	1	1	8.0	1e-08	False	False
LINC02012	allergy	1	1	1	8.0	1e-08	False	False
FERD3L	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
POLR1F	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
LINC00705	allergy	1	1	1	8.301029995663981	4.999999999999999e-09	False	False
AKR1E2	allergy	1	1	1	8.301029995663981	4.999999999999999e-09	False	True
ADGRV1	allergy	1	1	1	8.154901959985743	7.0000000000000015e-09	False	True
LGMNP1	allergy	1	1	1	8.0	1e-08	False	False
STARP1	allergy	1	1	1	8.0	1e-08	False	False
XIRP2	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
XIRP2-AS1	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
ANGPT4	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
ITGA6	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
RPL37P6	allergy	1	1	1	14.0	1e-14	False	False
RNU6-13P	allergy	1	1	1	14.0	1e-14	False	False
TLR6	allergy	1	1	1	16.0	1e-16	False	True
LINC01173	allergy	1	1	1	15.69897000433602	1.999999999999992e-16	False	False
SH3BP4	allergy	1	1	1	15.69897000433602	1.999999999999992e-16	False	True
LINC02121	allergy	1	1	1	10.397940008672036	4.000000000000017e-11	False	False
CCDC54-AS1	allergy	1	1	1	27.522878745280337	3.000000000000001e-28	False	False
DUBR	allergy	1	1	1	27.522878745280337	3.000000000000001e-28	False	False
SPATA31F3	allergy	1	1	1	10.096910013008056	8.000000000000003e-11	False	True
FBXO45	allergy	1	1	1	11.397940008672036	4.000000000000018e-12	False	True
LINC01063	allergy	1	1	1	11.397940008672036	4.000000000000018e-12	False	False
